South Sudan,2008,Women,28.9,20.7
Spain,1970,Men,0.6,27.5
Spain,1970,Women,3.1,23.7
Spain,1981,Men,1.8,26
Spain,1981,Women,5.6,23.1
Spain,1991,Men,0.7,28.4
Spain,1991,Women,2.4,26
Spain,2001,Men,0.4,31.6
Spain,2001,Women,1.2,29.3
Sri Lanka,1971,Men,0.6,28.1
Sri Lanka,1971,Women,10.6,23.5
Sri Lanka,1981,Men,1,27.9
Sri Lanka,1981,Women,9.9,24.4
Sri Lanka,1987,Women,6.9,25
Sri Lanka,2001,Men,1.8,27.6
Sri Lanka,2001,Women,10.8,23.8
Sri Lanka,2007,Women,9.2,23.6
State of Palestine,1967,Men,2.3,25.2
State of Palestine,1967,Women,17.3,21.9
State of Palestine,1997,Men,2.5,24.9
State of Palestine,1997,Women,27.2,20.7
State of Palestine,2000,Men,0.6,26.9
State of Palestine,2000,Women,13.4,22.9
State of Palestine,2004,Women,13.5,22.4
State of Palestine,2007,Men,0.6,27.9
State of Palestine,2007,Women,6.1,24.2
Sudan,1973,Men,4.4,25.8
Sudan,1973,Women,43.1,18.7
Sudan,1983,Men,3.2,27.2
Sudan,1983,Women,28.8,20.7
Sudan,1990,Women,15.9,24.1
Sudan,1993,Men,1.8,29.1
Sudan,1993,Women,20.6,22.7
Sudan,2008,Men,3,28.4
Sudan,2008,Women,24.2,22.2
Suriname,1964,Men,2.8,23.6
Suriname,1964,Women,19.8,18.6
Suriname,2004,Men,0.7,31.8
Suriname,2004,Women,3.4,28.8
Swaziland,1986,Men,0.2,32.4
Swaziland,1986,Women,1.8,30.3
Swaziland,2006,Men,0.2,30
Swaziland,2006,Women,7.2,26
Swaziland,2007,Men,1.8,30.5
Swaziland,2007,Women,6.9,26.5
Sweden,1970,Men,0.2,26.2
Sweden,1970,Women,2.3,23.7
Sweden,1985,Men,0.1,32.1
Sweden,1985,Women,0.5,29.6
Sweden,1995,Men,0.1,33.6
Sweden,1995,Women,0.5,31.3
Sweden,2003,Men,0.1,34.5
Sweden,2003,Women,0.5,32.4
Sweden,2010,Men,0.1,33.5
Sweden,2010,Women,0.5,31.4
Switzerland,1970,Men,0.3,26
Switzerland,1970,Women,3.7,22.6
Switzerland,1980,Men,0.2,27.9
Switzerland,1980,Women,1.6,25
Switzerland,1995,Men,0.2,30.2
Switzerland,1995,Women,1.4,27.5
Switzerland,2005,Men,0.1,32.4
Switzerland,2005,Women,0.7,29.5
Switzerland,2009,Men,0.1,32.7
Switzerland,2009,Women,0.7,29.8
Syrian Arab Republic,1970,Men,4.2,25.9
Syrian Arab Republic,1970,Women,27.7,20.7
Syrian Arab Republic,1981,Men,3.8,25.7
Syrian Arab Republic,1981,Women,24.9,21.5
Syrian Arab Republic,2001,Men,0.2,29.3
Syrian Arab Republic,2001,Women,10.9,25.4
Tajikistan,1979,Men,1.9,22.3
Tajikistan,1979,Women,15.2,19.6
Tajikistan,1989,Men,1.3,23.2
Tajikistan,1989,Women,11.6,20.9
Tajikistan,2000,Men,2.3,24.1
Tajikistan,2000,Women,13.9,21.3
Tajikistan,2010,Men,2.2,24.7
Tajikistan,2010,Women,13.4,22.1
Thailand,1970,Men,3.7,24.7
Thailand,1970,Women,18.9,22
Thailand,1980,Men,4.2,24.9
Thailand,1980,Women,16.7,22.8
Thailand,1990,Men,4,26
Thailand,1990,Women,14.7,23.5
Thailand,2000,Men,3.4,27.4
Thailand,2000,Women,11.2,24.1
The former Yugoslav Republic of Macedonia,1994,Men,1.5,26.7
The former Yugoslav Republic of Macedonia,1994,Women,9.1,22.9
The former Yugoslav Republic of Macedonia,2002,Both Sexes,3.5,26.4
Timor-Leste,2003,Men,0.6,24.6
Timor-Leste,2003,Women,11.5,21.8
Timor-Leste,2004,Men,1.8,27
Timor-Leste,2004,Women,10.6,22.8
Timor-Leste,2009,Men,0.4,26.9
Timor-Leste,2009,Women,8.1,23.1
Togo,1970,Men,2.3,26
Togo,1970,Women,44.6,18.3
Togo,1988,Women,27.2,20.3
Togo,1998,Men,2.4,27
Togo,1998,Women,19.9,21.3
Tonga,1966,Men,1.2,27
Tonga,1966,Women,7.3,24
Tonga,1976,Men,1.2,27.1
Tonga,1976,Women,4.9,24.3
Tonga,1986,Men,2.4,27.1
Tonga,1986,Women,6.1,24.8
Tonga,1996,Men,1.7,28
Tonga,1996,Women,5,25.5
Tonga,2006,Men,1.2,28
Tonga,2006,Women,4.4,25.6
Trinidad and Tobago,1970,Men,0.7,27.4
Trinidad and Tobago,1970,Women,6.8,24
Trinidad and Tobago,1980,Men,1.3,28.1
Trinidad and Tobago,1980,Women,11.5,25.3
Trinidad and Tobago,1987,Women,24.6,21.1
Trinidad and Tobago,1990,Men,1.3,29.8
Trinidad and Tobago,1990,Women,9,26.8
Trinidad and Tobago,2000,Men,0.4,31.4
Trinidad and Tobago,2000,Women,2.6,28.1
Tunisia,1975,Men,0,27.1
Tunisia,1975,Women,10.6,22.6
Tunisia,1984,Men,0,28.1
Tunisia,1984,Women,6.7,24.3
Tunisia,1988,Women,4.4,23.7
Tunisia,1994,Men,0,30.3
Tunisia,1994,Women,3,26.6
Tunisia,2004,Men,0,32.6
Tunisia,2004,Women,2.1,28.7
Turkey,1970,Men,7.6,23.9
Turkey,1970,Women,19.8,20.3
Turkey,1985,Men,5.2,24.6
Turkey,1985,Women,15.8,21.5
Turkey,1990,Men,4.3,25
Turkey,1990,Women,15.2,22
Turkey,2000,Men,2.2,26.1
Turkey,2000,Women,12.9,23.1
Turkey,2008,Women,9.8,24.2
Turkmenistan,1979,Men,2.4,22.5
Turkmenistan,1979,Women,8.7,20.5
Turkmenistan,1989,Men,1.5,22.9
Turkmenistan,1989,Women,6.4,21.6
Turkmenistan,2000,Women,5.9,23.4
Turks and Caicos Islands,1980,Men,0.4,26.6
Turks and Caicos Islands,1980,Women,3,22.5
Turks and Caicos Islands,2001,Men,0.6,28.3
Turks and Caicos Islands,2001,Women,8.4,25.2
Tuvalu,1979,Men,0.2,29.1
Tuvalu,1979,Women,3.2,25.4
Tuvalu,2002,Men,2,
Tuvalu,2002,Women,10.7,
Tuvalu,2007,Women,11,21.5
Uganda,1969,Men,7.3,23.9
Uganda,1969,Women,49.7,17.7
Uganda,1988,Women,40.8,19
Uganda,1991,Men,6.7,23.7
Uganda,1991,Women,39.3,19.4
Uganda,2002,Men,6.4,24.2
Uganda,2002,Women,29.7,20.2
Uganda,2011,Men,3,24.3
Uganda,2011,Women,22.8,20
Ukraine,1979,Men,2.3,23
Ukraine,1979,Women,16.1,19.7
Ukraine,1989,Men,2.7,24.1
Ukraine,1989,Women,15.4,21
Ukraine,1999,Women,10,21.6
Ukraine,2001,Men,1.1,26
Ukraine,2001,Women,7.7,22.8
Ukraine,2007,Men,3,25.9
Ukraine,2007,Women,6.6,23.1
United Arab Emirates,1975,Men,8.6,25.9
United Arab Emirates,1975,Women,56.5,18
United Arab Emirates,1987,Men,2.5,25.6
United Arab Emirates,1987,Women,18.5,23.1
United Arab Emirates,1995,Men,0.7,26.6
United Arab Emirates,1995,Women,8.2,24.4
United Arab Emirates,2005,Men,2.4,26.8
United Arab Emirates,2005,Women,6.8,25.3
United Kingdom,1971,Men,2,24.2
United Kingdom,1971,Women,8.7,21.3
United Kingdom,1981,Men,1.1,25.4
United Kingdom,1981,Women,4.5,23
United Kingdom,1991,Men,0.5,28.4
United Kingdom,1991,Women,1.7,26.4
United Kingdom,2001,Men,1.8,28.1
United Kingdom,2001,Women,4.8,26.3
United Kingdom,2009,Men,0.1,33.2
United Kingdom,2009,Women,0.4,31.8
United Republic of Tanzania,1967,Men,7,24.1
United Republic of Tanzania,1967,Women,52.3,17.9
United Republic of Tanzania,1988,Men,4.1,25.8
United Republic of Tanzania,1988,Women,29.4,20.5
United Republic of Tanzania,1996,Men,2.8,25
United Republic of Tanzania,1996,Women,25.3,20.5
United Republic of Tanzania,2002,Men,3.4,25.9
United Republic of Tanzania,2002,Women,25.2,21.1
United Republic of Tanzania,2010,Men,4.5,25.1
United Republic of Tanzania,2010,Women,19.7,21
United States of America,1970,Men,4.2,23.5
United States of America,1970,Women,11.9,21.5
United States of America,1980,Men,3,25.2
United States of America,1980,Women,9.2,23.3
United States of America,1990,Men,2.3,27.6
United States of America,1990,Women,5.7,25.4
United States of America,2000,Men,4.3,27.8
United States of America,2000,Women,5.9,26
United States of America,2009,Men,1.5,28.8
United States of America,2009,Women,2.8,26.9
United States Virgin Islands,1960,Men,2.8,24.9
United States Virgin Islands,1960,Women,16.3,20.8
United States Virgin Islands,1980,Men,1.9,26.6
United States Virgin Islands,1980,Women,6.2,23.7
United States Virgin Islands,1990,Men,5.9,30.1
United States Virgin Islands,1990,Women,7.7,27.5
Uruguay,1975,Men,1.9,25.4
Uruguay,1975,Women,12.4,22.5
Uruguay,1985,Men,2,25.2
Uruguay,1985,Women,11.3,22.9
Uruguay,1996,Men,3.5,25.6
Uruguay,1996,Women,12.8,23.3
Uruguay,2011,Men,3.3,27
Uruguay,2011,Women,11.3,24.8
Uzbekistan,1979,Men,2.2,22.5
Uzbekistan,1979,Women,13.4,20.3
Uzbekistan,1989,Men,1.3,22.4
Uzbekistan,1989,Women,11.1,20.3
Uzbekistan,1996,Women,13,20.6
Vanuatu,1967,Men,1.2,26.4
Vanuatu,1967,Women,17.6,21
Vanuatu,1979,Men,2.6,25.8
Vanuatu,1979,Women,14.1,22
Vanuatu,1989,Men,2.4,25.3
Vanuatu,1989,Women,11.9,22.6
Venezuela (Bolivarian Republic of),1971,Men,2.6,25.6
Venezuela (Bolivarian Republic of),1971,Women,16.1,20.1
Venezuela (Bolivarian Republic of),1981,Men,5,25
Venezuela (Bolivarian Republic of),1981,Women,18.9,21.3
Venezuela (Bolivarian Republic of),1990,Men,5.5,25.4
Venezuela (Bolivarian Republic of),1990,Women,17.8,22.1
Venezuela (Bolivarian Republic of),2001,Men,5.1,26
Venezuela (Bolivarian Republic of),2001,Women,17.1,22.7
Viet Nam,1989,Men,4.5,24.4
Viet Nam,1989,Women,11.4,23.1
Viet Nam,1999,Men,2.3,25.2
Viet Nam,1999,Women,9.3,22.7
Viet Nam,2002,Women,4.2,23.2
Viet Nam,2007,Men,1.8,26.6
Viet Nam,2007,Women,6.2,23.3
Viet Nam,2009,Men,2.6,26.2
Viet Nam,2009,Women,9.9,22.7
Wallis and Futuna Islands,1976,Men,1.8,27
Wallis and Futuna Islands,1976,Women,8.4,25.1
Wallis and Futuna Islands,1983,Men,1,26.2
Wallis and Futuna Islands,1983,Women,5.3,22.9
Wallis and Futuna Islands,1990,Men,0.1,28.5
Wallis and Futuna Islands,1990,Women,2.9,23.4
Wallis and Futuna Islands,1996,Men,0.2,28.4
Wallis and Futuna Islands,1996,Women,2.1,24.3
Western Sahara,1970,Men,1.3,25.3
Western Sahara,1970,Women,60.6,18
Yemen,1991,Women,24.7,20.8
Yemen,1994,Men,4.4,24.8
Yemen,1994,Women,23.9,20.8
Yemen,1997,Women,26.9,20.7
Yemen,2003,Men,3.1,25.4
Yemen,2003,Women,17.2,22.2
Zambia,1969,Men,2.7,24.5
Zambia,1969,Women,41.3,18.2
Zambia,1980,Men,2,25.1
Zambia,1980,Women,31.6,19.4
Zambia,1990,Men,2,25.9
Zambia,1990,Women,23.9,21.2
Zambia,2000,Men,4.2,25.4
Zambia,2000,Women,28.3,20.9
Zambia,2007,Men,1.2,25.5
Zambia,2007,Women,19.4,21.1
Zimbabwe,1982,Men,2,25.2
Zimbabwe,1982,Women,26.1,20.3
Zimbabwe,1992,Men,1.8,26.1
Zimbabwe,1992,Women,20.8,21.3
Zimbabwe,1999,Men,0.7,25.7
Zimbabwe,1999,Women,22.7,21
Zimbabwe,2002,Men,1.8,25.8
Zimbabwe,2002,Women,21.1,21.4
Zimbabwe,2010,Men,1.1,25.5
Zimbabwe,2010,Women,25.9,20.6
